name,dob,event_date,name_key,source
ricky glenn,1989-04-12,2023-04-22,ricky glenn,odds_frame
brad tavares,1987-12-21,2023-04-22,brad tavares,odds_frame
mohammed usman,1989-04-01,2023-04-22,mohammed usman,odds_frame
francis marshall,1999-03-03,2023-04-22,francis marshall,odds_frame
brady hiestand,1999-04-30,2023-04-22,brady hiestand,odds_frame
rani yahya,1984-09-12,2023-04-22,rani yahya,odds_frame
martin buday,1991-11-11,2023-04-29,martin buday,odds_frame
cody durden,1991-03-29,2023-04-29,cody durden,odds_frame
marcus mcghee,1990-05-07,2023-04-29,marcus mcghee,odds_frame
julian erosa,1989-07-31,2023-04-29,julian erosa,odds_frame
rodolfo vieira,1989-09-25,2023-04-29,rodolfo vieira,odds_frame
song yadong,1997-12-02,2023-04-29,song yadong,odds_frame
charles johnson,1991-01-10,2023-04-29,charles johnson,odds_frame
journey newson,1989-03-07,2023-04-29,journey newson,odds_frame
josh quinlan,1993-02-06,2023-04-29,josh quinlan,odds_frame
jake collier,1988-10-25,2023-04-29,jake collier,odds_frame
trey waters,1995-02-21,2023-04-29,trey waters,odds_frame
cody brundage,1994-05-16,2023-04-29,cody brundage,odds_frame
ricky simon,1992-08-31,2023-04-29,ricky simon,odds_frame
fernando padilla,1996-12-15,2023-04-29,fernando padilla,odds_frame
kennedy nzechukwu,1992-06-13,2023-05-06,kennedy nzechukwu,odds_frame
kron gracie,1988-07-11,2023-05-06,kron gracie,odds_frame
braxton smith,1990-01-01,2023-05-06,braxton smith,odds_frame
charles jourdain,1995-11-27,2023-05-06,charles jourdain,odds_frame
belal muhammad,1988-07-09,2023-05-06,belal muhammad,odds_frame
movsar evloev,1994-02-11,2023-05-06,movsar evloev,odds_frame
devin clark,1990-04-12,2023-05-06,devin clark,odds_frame
matt frevola,1990-06-11,2023-05-06,matt frevola,odds_frame
parker porter,1985-04-22,2023-05-06,parker porter,odds_frame
diego lopes,1994-12-30,2023-05-06,diego lopes,odds_frame
gilbert burns,1986-07-20,2023-05-06,gilbert burns,odds_frame
henry cejudo,1987-02-09,2023-05-06,henry cejudo,odds_frame
aljamain sterling,1989-07-31,2023-05-06,aljamain sterling,odds_frame
drew dober,1988-10-19,2023-05-06,drew dober,odds_frame
bryan battle,1994-09-21,2023-05-13,bryan battle,odds_frame
cody stamann,1989-11-09,2023-05-13,cody stamann,odds_frame
karl williams,1990-01-06,2023-05-13,karl williams,odds_frame
jairzinho rozenstruik,1988-03-17,2023-05-13,jairzinho rozenstruik,odds_frame
tim means,1984-02-20,2023-05-13,tim means,odds_frame
carlos ulberg,1990-11-07,2023-05-13,carlos ulberg,odds_frame
chase sherman,1989-11-16,2023-05-13,chase sherman,odds_frame
ihor potieria,1996-05-29,2023-05-13,ihor potieria,odds_frame
alex morono,1990-08-16,2023-05-13,alex morono,odds_frame
jailton almeida,1991-06-26,2023-05-13,jailton almeida,odds_frame
matt brown,1981-01-10,2023-05-13,matt brown,odds_frame
douglas silva de andrade,1985-06-22,2023-05-13,douglas silva de andrade,odds_frame
gabe green,1993-05-02,2023-05-13,gabe green,odds_frame
court mcgee,1984-12-12,2023-05-13,court mcgee,odds_frame
ian machado garry,1997-11-17,2023-05-13,ian machado garry,odds_frame
anthony smith,1988-07-26,2023-05-13,anthony smith,odds_frame
daniel rodriguez,1986-12-31,2023-05-13,daniel rodriguez,odds_frame
johnny walker,1992-03-30,2023-05-13,johnny walker,odds_frame
themba gorimbo,1991-01-23,2023-05-20,themba gorimbo,odds_frame
nick fiore,1997-12-10,2023-05-20,nick fiore,odds_frame
rodrigo nascimento,1992-11-26,2023-05-20,rodrigo nascimento,odds_frame
gilbert urbina,1996-04-05,2023-05-20,gilbert urbina,odds_frame
michael johnson,1986-06-04,2023-05-20,michael johnson,odds_frame
joaquin buckley,1994-04-27,2023-05-20,joaquin buckley,odds_frame
loopy godinez,1993-09-06,2023-05-20,loopy godinez,odds_frame
anthony hernandez,1993-10-18,2023-05-20,anthony hernandez,odds_frame
emily ducote,1994-01-01,2023-05-20,emily ducote,odds_frame
takashi sato,1990-06-09,2023-05-20,takashi sato,odds_frame
chase hooper,1999-09-13,2023-05-20,chase hooper,odds_frame
ilir latifi,1982-07-28,2023-05-20,ilir latifi,odds_frame
orion cosce,1994-07-15,2023-05-20,orion cosce,odds_frame
diego ferreira,1985-01-18,2023-05-20,diego ferreira,odds_frame
andre fialho,1994-04-07,2023-05-20,andre fialho,odds_frame
edmen shahbazyan,1997-11-20,2023-05-20,edmen shahbazyan,odds_frame
jim miller,1983-08-30,2023-06-03,jim miller,odds_frame
jesse butler,1992-05-24,2023-06-03,jesse butler,odds_frame
muin gafurov,1996-05-17,2023-06-03,muin gafurov,odds_frame
daniel pineda,1985-08-06,2023-06-03,daniel pineda,odds_frame
maxim grishin,1984-05-02,2023-06-03,maxim grishin,odds_frame
don'tale mayes,1992-01-16,2023-06-03,don tale mayes,odds_frame
daniel santos,1995-03-12,2023-06-03,daniel santos,odds_frame
muhammad naimov,1994-08-07,2023-06-03,muhammad naimov,odds_frame
amir albazi,1993-10-27,2023-06-03,amir albazi,odds_frame
johnny munoz,1993-02-16,2023-06-03,johnny munoz,odds_frame
kai kara-france,1993-03-26,2023-06-03,kai kara france,odds_frame
andrei arlovski,1979-02-04,2023-06-03,andrei arlovski,odds_frame
alex caceres,1988-06-20,2023-06-03,alex caceres,odds_frame
john castaneda,1991-12-18,2023-06-03,john castaneda,odds_frame
jamie mullarkey,1994-08-17,2023-06-03,jamie mullarkey,odds_frame
philipe lins,1985-08-17,2023-06-03,philipe lins,odds_frame
nate landwehr,1988-06-06,2023-06-10,nate landwehr,odds_frame
adam fugitt,1989-01-12,2023-06-10,adam fugitt,odds_frame
beneil dariush,1989-05-06,2023-06-10,beneil dariush,odds_frame
aoriqileng,1993-06-25,2023-06-10,aoriqileng,odds_frame
blake bilder,1990-07-12,2023-06-10,blake bilder,odds_frame
steve erceg,1995-07-27,2023-06-10,steve erceg,odds_frame
charles oliveira,1989-10-17,2023-06-10,charles oliveira,odds_frame
david dvorak,1992-06-05,2023-06-10,david dvorak,odds_frame
kyle nelson,1991-04-20,2023-06-10,kyle nelson,odds_frame
aiemann zahabi,1987-11-19,2023-06-10,aiemann zahabi,odds_frame
nassourdine imavov,1996-03-01,2023-06-10,nassourdine imavov,odds_frame
marc-andre barriault,1990-02-18,2023-06-10,marc andre barriault,odds_frame
dan ige,1991-08-06,2023-06-10,dan ige,odds_frame
eryk anders,1987-04-21,2023-06-10,eryk anders,odds_frame
mike malott,1991-11-07,2023-06-10,mike malott,odds_frame
chris curtis,1987-07-15,2023-06-10,chris curtis,odds_frame
alessandro costa,1996-01-28,2023-06-17,alessandro costa,odds_frame
joaquim silva,1989-02-05,2023-06-17,joaquim silva,odds_frame
muslim salikhov,1984-06-09,2023-06-17,muslim salikhov,odds_frame
denys bondar,1992-06-27,2023-06-17,denys bondar,odds_frame
modestas bukauskas,1994-02-10,2023-06-17,modestas bukauskas,odds_frame
nikolas motta,1993-02-08,2023-06-17,nikolas motta,odds_frame
ronnie lawrence,1992-06-13,2023-06-17,ronnie lawrence,odds_frame
marvin vettori,1993-09-20,2023-06-17,marvin vettori,odds_frame
arman tsarukyan,1996-10-11,2023-06-17,arman tsarukyan,odds_frame
jared cannonier,1984-03-16,2023-06-17,jared cannonier,odds_frame
armen petrosyan,1990-11-03,2023-06-17,armen petrosyan,odds_frame
jimmy flick,1990-09-07,2023-06-17,jimmy flick,odds_frame
carlos hernandez,1993-10-25,2023-06-17,carlos hernandez,odds_frame
zac pauga,1988-02-25,2023-06-17,zac pauga,odds_frame
manuel torres,1995-03-25,2023-06-17,manuel torres,odds_frame
dan argueta,1993-08-13,2023-06-17,dan argueta,odds_frame
lucas almeida,1991-01-31,2023-06-17,lucas almeida,odds_frame
christian leroy duncan,1995-07-24,2023-06-17,christian leroy duncan,odds_frame
pat sabatini,1990-11-09,2023-06-17,pat sabatini,odds_frame
nicolas dalby,1984-11-16,2023-06-17,nicolas dalby,odds_frame
bruno silva,1989-07-13,2023-06-24,bruno silva,odds_frame
sedriques dumas,1995-08-06,2023-06-24,sedriques dumas,odds_frame
jamall emmers,1989-07-24,2023-06-24,jamall emmers,odds_frame
cody brundage,1994-05-16,2023-06-24,cody brundage,odds_frame
randy brown,1990-07-08,2023-06-24,randy brown,odds_frame
neil magny,1987-08-03,2023-06-24,neil magny,odds_frame
david onama,1994-06-07,2023-06-24,david onama,odds_frame
austen lane,1987-11-09,2023-06-24,austen lane,odds_frame
josh emmett,1985-03-04,2023-06-24,josh emmett,odds_frame
brendan allen,1995-12-28,2023-06-24,brendan allen,odds_frame
trevor peek,1995-01-09,2023-06-24,trevor peek,odds_frame
justin tafa,1993-12-13,2023-06-24,justin tafa,odds_frame
gabriel santos,1996-11-28,2023-06-24,gabriel santos,odds_frame
phil rowe,1990-07-18,2023-06-24,phil rowe,odds_frame
joshua van,2001-10-10,2023-06-24,joshua van,odds_frame
chepe mariscal,1992-10-27,2023-06-24,chepe mariscal,odds_frame
jack jenkins,1993-11-03,2023-06-24,jack jenkins,odds_frame
wellington turman,1996-07-22,2023-06-24,wellington turman,odds_frame
ilia topuria,1997-01-21,2023-06-24,ilia topuria,odds_frame
zhalgas zhumagulov,1988-08-29,2023-06-24,zhalgas zhumagulov,odds_frame
alexandr romanov,1990-12-11,2023-07-01,alexandr romanov,odds_frame
elves brener,1997-09-27,2023-07-01,elves brener,odds_frame
westin wilson,1989-01-24,2023-07-01,westin wilson,odds_frame
rinat fakhretdinov,1991-09-28,2023-07-01,rinat fakhretdinov,odds_frame
nursulton ruziboev,1993-11-19,2023-07-01,nursulton ruziboev,odds_frame
benoit saint denis,1995-12-18,2023-07-01,benoit saint denis,odds_frame
guram kutateladze,1992-01-08,2023-07-01,guram kutateladze,odds_frame
joanderson brito,1995-02-11,2023-07-01,joanderson brito,odds_frame
blagoy ivanov,1986-10-09,2023-07-01,blagoy ivanov,odds_frame
kevin lee,1992-09-04,2023-07-01,kevin lee,odds_frame
ismael bonfim,1995-12-28,2023-07-01,ismael bonfim,odds_frame
max griffin,1985-11-29,2023-07-01,max griffin,odds_frame
damir ismagulov,1991-02-03,2023-07-01,damir ismagulov,odds_frame
sean strickland,1991-02-27,2023-07-01,sean strickland,odds_frame
michael morales,1999-06-24,2023-07-01,michael morales,odds_frame
grant dawson,1994-02-20,2023-07-01,grant dawson,odds_frame
abus magomedov,1990-09-02,2023-07-01,abus magomedov,odds_frame
brunno ferreira,1992-11-04,2023-07-01,brunno ferreira,odds_frame
val woodburn,1993-08-10,2023-07-08,val woodburn,odds_frame
dan hooker,1990-02-13,2023-07-08,dan hooker,odds_frame
alonzo menifield,1987-10-18,2023-07-08,alonzo menifield,odds_frame
alexandre pantoja,1990-04-16,2023-07-08,alexandre pantoja,odds_frame
esteban ribovics,1996-04-27,2023-07-08,esteban ribovics,odds_frame
dricus du plessis,1994-01-14,2023-07-08,dricus du plessis,odds_frame
edgar chairez,1996-01-27,2023-07-08,edgar chairez,odds_frame
marcin prachnio,1988-07-14,2023-07-08,marcin prachnio,odds_frame
kamuela kirk,1994-04-13,2023-07-08,kamuela kirk,odds_frame
jesus aguilar,1996-03-13,2023-07-08,jesus aguilar,odds_frame
niko price,1989-09-29,2023-07-08,niko price,odds_frame
brandon moreno,1993-12-07,2023-07-08,brandon moreno,odds_frame
robert whittaker,1990-12-20,2023-07-08,robert whittaker,odds_frame
jalin turner,1995-05-18,2023-07-08,jalin turner,odds_frame
bo nickal,1996-01-14,2023-07-08,bo nickal,odds_frame
robbie lawler,1982-03-20,2023-07-08,robbie lawler,odds_frame
tatsuro taira,2000-01-27,2023-07-08,tatsuro taira,odds_frame
jimmy crute,1996-03-04,2023-07-08,jimmy crute,odds_frame
vitor petrino,1997-08-28,2023-07-08,vitor petrino,odds_frame
shannon ross,1989-05-12,2023-07-08,shannon ross,odds_frame
ottman azaitar,1990-02-20,2023-07-15,ottman azaitar,odds_frame
nazim sadykhov,1994-05-16,2023-07-15,nazim sadykhov,odds_frame
francisco prado,2002-06-16,2023-07-15,francisco prado,odds_frame
jack della maddalena,1996-09-10,2023-07-15,jack della maddalena,odds_frame
albert duraev,1989-01-05,2023-07-15,albert duraev,odds_frame
tucker lutz,1994-07-12,2023-07-15,tucker lutz,odds_frame
carl deaton,1989-11-24,2023-07-15,carl deaton,odds_frame
alexander munoz,1990-02-27,2023-07-15,alexander munoz,odds_frame
austin lingo,1994-07-10,2023-07-15,austin lingo,odds_frame
evan elder,1997-04-11,2023-07-15,evan elder,odds_frame
tyson nam,1983-10-06,2023-07-15,tyson nam,odds_frame
melsik baghdasaryan,1992-01-28,2023-07-15,melsik baghdasaryan,odds_frame
azat maksum,1995-02-02,2023-07-15,azat maksum,odds_frame
genaro valdez,1992-01-16,2023-07-15,genaro valdez,odds_frame
melquizael costa,1996-09-14,2023-07-15,melquizael costa,odds_frame
terrance mckinney,1994-09-15,2023-07-15,terrance mckinney,odds_frame
junyong park,1991-02-27,2023-07-15,junyong park,odds_frame
bassil hafez,1992-01-31,2023-07-15,bassil hafez,odds_frame
fares ziam,1997-03-21,2023-07-22,fares ziam,odds_frame
bryan barberena,1989-05-03,2023-07-22,bryan barberena,odds_frame
joel alvarez,1993-03-02,2023-07-22,joel alvarez,odds_frame
jamal pogues,1995-12-01,2023-07-22,jamal pogues,odds_frame
jonny parsons,1991-09-06,2023-07-22,jonny parsons,odds_frame
daniel barez,1988-12-10,2023-07-22,daniel barez,odds_frame
marcin tybura,1985-11-09,2023-07-22,marcin tybura,odds_frame
yanal ashmouz,1995-03-31,2023-07-22,yanal ashmouz,odds_frame
andre fili,1990-06-25,2023-07-22,andre fili,odds_frame
mick parkin,1995-10-02,2023-07-22,mick parkin,odds_frame
jai herbert,1988-05-13,2023-07-22,jai herbert,odds_frame
davey grant,1985-12-18,2023-07-22,davey grant,odds_frame
chris duncan,1993-05-10,2023-07-22,chris duncan,odds_frame
jafel filho,1993-05-05,2023-07-22,jafel filho,odds_frame
danny roberts,1987-07-14,2023-07-22,danny roberts,odds_frame
marc diakiese,1993-03-16,2023-07-22,marc diakiese,odds_frame
makhmud muradov,1990-02-08,2023-07-22,makhmud muradov,odds_frame
paul craig,1987-11-27,2023-07-22,paul craig,odds_frame
nathaniel wood,1993-05-08,2023-07-22,nathaniel wood,odds_frame
tom aspinall,1993-04-11,2023-07-22,tom aspinall,odds_frame
daniel marcos,1993-03-07,2023-07-22,daniel marcos,odds_frame
josh culibao,1994-05-24,2023-07-22,josh culibao,odds_frame
andre muniz,1990-02-17,2023-07-22,andre muniz,odds_frame
lerone murphy,1991-07-22,2023-07-22,lerone murphy,odds_frame
trevin giles,1992-08-06,2023-07-29,trevin giles,odds_frame
michael chiesa,1987-12-07,2023-07-29,michael chiesa,odds_frame
justin gaethje,1988-11-14,2023-07-29,justin gaethje,odds_frame
gabriel bonfim,1997-08-20,2023-07-29,gabriel bonfim,odds_frame
roman kopylov,1991-05-04,2023-07-29,roman kopylov,odds_frame
jake matthews,1994-08-19,2023-07-29,jake matthews,odds_frame
kevin holland,1992-11-05,2023-07-29,kevin holland,odds_frame
darrius flowers,1994-08-25,2023-07-29,darrius flowers,odds_frame
dustin poirier,1989-01-19,2023-07-29,dustin poirier,odds_frame
claudio ribeiro,1992-07-17,2023-07-29,claudio ribeiro,odds_frame
kyler phillips,1995-06-12,2023-08-05,kyler phillips,odds_frame
ode osbourne,1992-01-09,2023-08-05,ode osbourne,odds_frame
cody durden,1991-03-29,2023-08-05,cody durden,odds_frame
billy quarantillo,1988-12-08,2023-08-05,billy quarantillo,odds_frame
rob font,1987-06-25,2023-08-05,rob font,odds_frame
kennedy nzechukwu,1992-06-13,2023-08-05,kennedy nzechukwu,odds_frame
gavin tucker,1986-06-17,2023-08-05,gavin tucker,odds_frame
aleksa camur,1995-09-25,2023-08-05,aleksa camur,odds_frame
carlston harris,1987-07-09,2023-08-05,carlston harris,odds_frame
jake hadley,1996-08-03,2023-08-05,jake hadley,odds_frame
asu almabayev,1994-01-25,2023-08-05,asu almabayev,odds_frame
raoni barcelos,1987-05-01,2023-08-05,raoni barcelos,odds_frame
tanner boser,1991-08-02,2023-08-05,tanner boser,odds_frame
diego lopes,1994-12-30,2023-08-05,diego lopes,odds_frame
dustin jacoby,1988-04-04,2023-08-05,dustin jacoby,odds_frame
cory sandhagen,1992-04-20,2023-08-05,cory sandhagen,odds_frame
jeremiah wells,1986-10-30,2023-08-05,jeremiah wells,odds_frame
damon jackson,1988-08-08,2023-08-05,damon jackson,odds_frame
josh parisian,1989-06-28,2023-08-12,josh parisian,odds_frame
mike breeden,1989-04-21,2023-08-12,mike breeden,odds_frame
da'mon blackshear,1994-08-12,2023-08-12,da mon blackshear,odds_frame
francis marshall,1999-03-03,2023-08-12,francis marshall,odds_frame
khalil rountree jr.,1990-02-26,2023-08-12,khalil rountree jr,odds_frame
aj dobson,1992-01-18,2023-08-12,aj dobson,odds_frame
josh fremd,1994-01-15,2023-08-12,josh fremd,odds_frame
jp buys,1996-04-30,2023-08-12,jp buys,odds_frame
terrance mckinney,1994-09-15,2023-08-12,terrance mckinney,odds_frame
vicente luque,1991-11-27,2023-08-12,vicente luque,odds_frame
isaac dulgarian,1996-07-04,2023-08-12,isaac dulgarian,odds_frame
martin buday,1991-11-11,2023-08-12,martin buday,odds_frame
rafael dos anjos,1984-10-26,2023-08-12,rafael dos anjos,odds_frame
hakeem dawodu,1991-07-02,2023-08-12,hakeem dawodu,odds_frame
chris daukaus,1989-09-25,2023-08-12,chris daukaus,odds_frame
tafon nchukwi,1994-10-14,2023-08-12,tafon nchukwi,odds_frame
jamie pickett,1988-08-29,2023-08-12,jamie pickett,odds_frame
marcus mcghee,1990-05-07,2023-08-12,marcus mcghee,odds_frame
jose johnson,1995-05-20,2023-08-12,jose johnson,odds_frame
cub swanson,1983-11-02,2023-08-12,cub swanson,odds_frame
andre petroski,1991-06-12,2023-08-19,andre petroski,odds_frame
sean o'malley,1994-10-24,2023-08-19,sean o malley,odds_frame
aljamain sterling,1989-07-31,2023-08-19,aljamain sterling,odds_frame
da'mon blackshear,1994-08-12,2023-08-19,da mon blackshear,odds_frame
brad katona,1991-12-19,2023-08-19,brad katona,odds_frame
chris weidman,1984-06-17,2023-08-19,chris weidman,odds_frame
pedro munhoz,1986-09-07,2023-08-19,pedro munhoz,odds_frame
kurt holobaugh,1986-09-08,2023-08-19,kurt holobaugh,odds_frame
gregory rodrigues,1992-02-17,2023-08-19,gregory rodrigues,odds_frame
gerald meerschaert,1987-12-18,2023-08-19,gerald meerschaert,odds_frame
austin hubbard,1991-12-22,2023-08-19,austin hubbard,odds_frame
denis tiuliulin,1988-05-17,2023-08-19,denis tiuliulin,odds_frame
brad tavares,1987-12-21,2023-08-19,brad tavares,odds_frame
cody gibson,1987-09-11,2023-08-19,cody gibson,odds_frame
mario bautista,1993-07-01,2023-08-19,mario bautista,odds_frame
marlon vera,1992-12-02,2023-08-19,marlon vera,odds_frame
alex caceres,1988-06-20,2023-08-26,alex caceres,odds_frame
chan sung jung,1987-03-17,2023-08-26,chan sung jung,odds_frame
jarno errens,1994-11-17,2023-08-26,jarno errens,odds_frame
fernie garcia,1992-04-12,2023-08-26,fernie garcia,odds_frame
garrett armfield,1996-10-09,2023-08-26,garrett armfield,odds_frame
rolando bedoya,1997-01-13,2023-08-26,rolando bedoya,odds_frame
ryan spann,1991-08-24,2023-08-26,ryan spann,odds_frame
toshiomi kazama,1997-05-15,2023-08-26,toshiomi kazama,odds_frame
song kenan,1990-03-10,2023-08-26,song kenan,odds_frame
giga chikadze,1988-08-25,2023-08-26,giga chikadze,odds_frame
rinya nakamura,1995-03-23,2023-08-26,rinya nakamura,odds_frame
seungwoo choi,1992-11-03,2023-08-26,seungwoo choi,odds_frame
max holloway,1991-12-04,2023-08-26,max holloway,odds_frame
anthony smith,1988-07-26,2023-08-26,anthony smith,odds_frame
farid basharat,1997-08-02,2023-09-02,farid basharat,odds_frame
ange loosa,1993-03-18,2023-09-02,ange loosa,odds_frame
taylor lapilus,1992-04-08,2023-09-02,taylor lapilus,odds_frame
volkan oezdemir,1989-09-19,2023-09-02,volkan oezdemir,odds_frame
william gomis,1997-06-13,2023-09-02,william gomis,odds_frame
morgan charriere,1995-10-26,2023-09-02,morgan charriere,odds_frame
zarah fairn,1983-12-10,2023-09-02,zarah fairn,odds_frame
benoit saint denis,1995-12-18,2023-09-02,benoit saint denis,odds_frame
thiago moises,1995-03-23,2023-09-02,thiago moises,odds_frame
caolan loughran,1996-05-18,2023-09-02,caolan loughran,odds_frame
rhys mckee,1995-09-10,2023-09-02,rhys mckee,odds_frame
manolo zecchini,1996-10-22,2023-09-02,manolo zecchini,odds_frame
yanis ghemmouri,1995-01-24,2023-09-02,yanis ghemmouri,odds_frame
bogdan guskov,1992-09-12,2023-09-02,bogdan guskov,odds_frame
kleydson rodrigues,1995-10-22,2023-09-02,kleydson rodrigues,odds_frame
jacqueline cavalcanti,1997-08-29,2023-09-02,jacqueline cavalcanti,odds_frame
jack jenkins,1993-11-03,2023-09-09,jack jenkins,odds_frame
justin tafa,1993-12-13,2023-09-09,justin tafa,odds_frame
manel kape,1993-11-14,2023-09-09,manel kape,odds_frame
gabriel miranda,1990-03-25,2023-09-09,gabriel miranda,odds_frame
